transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,location,device_type,upi_channel,anomaly_type,risk_flag
TXN002303,2026-02-21 20:31:02,USER0180,REC0281,122.84,Groceries,Pune,iOS,App,none,0
TXN000437,2026-02-21 20:32:15,USER0046,REC0459,78.11,Food & Dining,Pune,Android,QR,none,0
TXN002798,2026-02-21 20:32:52,USER0848,REC0294,655.85,Travel,Kolkata,iOS,QR,none,0
TXN009291,2026-02-21 20:40:46,USER0088,REC0481,121.51,Groceries,Bengaluru,iOS,App,none,0
TXN000708,2026-02-21 20:44:03,USER0576,REC0182,70.89,Food & Dining,Mumbai,Android,QR,none,0
TXN002247,2026-02-21 20:50:25,USER0763,REC0028,216.2,Shopping,Pune,Android,QR,none,0
TXN006991,2026-02-21 21:04:12,USER0034,REC0481,158.83,Groceries,Hyderabad,Android,QR,none,0
TXN009755,2026-02-21 21:17:15,USER0506,REC0323,497.49,Travel,Delhi,Android,App,none,0
TXN002561,2026-02-21 21:22:41,USER0837,REC0025,905.97,Food & Dining,Pune,iOS,App,none,0
TXN001897,2026-02-21 21:29:22,USER0681,REC0398,513.37,Groceries,Kolkata,Android,App,none,0
TXN005338,2026-02-21 21:30:23,USER0192,REC0114,65.39,Travel,Bengaluru,iOS,App,none,0
TXN005480,2026-02-21 21:32:16,USER0813,REC0176,42.08,Groceries,Hyderabad,iOS,App,none,0
TXN002892,2026-02-21 21:38:51,USER0431,REC0144,291.05,Utilities & Bills,Bengaluru,Android,App,none,0
TXN000129,2026-02-21 21:39:41,USER0392,REC0447,606.15,Shopping,Mumbai,Android,QR,none,0
TXN003235,2026-02-21 21:44:18,USER0431,REC0314,80.9,Travel,Bengaluru,Android,Collect Request,none,0
TXN000116,2026-02-21 21:49:58,USER0674,REC0456,211.33,Food & Dining,Bengaluru,iOS,App,none,0
TXN008870,2026-02-21 21:51:04,USER0957,REC0279,340.19,Food & Dining,Kolkata,Android,App,none,0
TXN005250,2026-02-21 21:58:15,USER0490,REC0206,233.3,Food & Dining,Bengaluru,Android,QR,none,0
TXN006273,2026-02-21 22:21:07,USER0777,REC0226,658.4,Travel,Delhi,Android,QR,none,0
TXN008430,2026-02-21 22:31:33,USER0182,REC0309,77.86,Groceries,Kolkata,iOS,QR,none,0
TXN004186,2026-02-21 23:43:49,USER0761,REC0267,394.66,Groceries,Bengaluru,Android,App,none,0
TXN007004,2026-02-21 23:47:33,USER0681,REC0159,111.27,Groceries,Hyderabad,Android,App,none,0
TXN005785,2026-02-21 23:48:22,USER0091,REC0333,98.81,Utilities & Bills,Bengaluru,Android,App,none,0
TXN000424,2026-02-22 00:14:41,USER0680,REC0345,576.4,Food & Dining,Kolkata,iOS,QR,none,0
TXN000228,2026-02-22 00:54:24,USER0092,REC0281,136.82,Food & Dining,Mumbai,Android,QR,none,0
TXN003542,2026-02-22 00:59:59,USER0390,REC0415,321.22,Utilities & Bills,Hyderabad,iOS,App,none,0
TXN005247,2026-02-22 06:36:47,USER0734,REC0446,866.51,Shopping,Chennai,Android,QR,none,0
TXN000266,2026-02-22 06:47:49,USER0839,REC0083,171.97,Groceries,Hyderabad,iOS,App,none,0
TXN000930,2026-02-22 06:49:04,USER0278,REC0350,223.12,Shopping,Kolkata,Android,App,none,0
TXN006726,2026-02-22 07:02:47,USER0512,REC0421,294.59,Travel,Delhi,Android,App,none,0
TXN008707,2026-02-22 07:30:47,USER0551,REC0381,334.96,Groceries,Kolkata,Android,App,none,0
TXN002548,2026-02-22 07:39:19,USER0561,REC0332,115.79,Food & Dining,Pune,Android,QR,none,0
TXN005263,2026-02-22 07:51:50,USER0218,REC0294,718.8,Groceries,Delhi,Android,QR,none,0
TXN002626,2026-02-22 07:53:51,USER0578,REC0371,307.58,Food & Dining,Delhi,iOS,App,none,0
TXN001156,2026-02-22 08:02:40,USER0498,REC0099,8554.73,Travel,Mumbai,Android,Collect Request,collect_scam,1
TXN002037,2026-02-22 08:40:51,USER0994,REC0204,114.68,Food & Dining,Delhi,Android,App,none,0
TXN007468,2026-02-22 08:55:27,USER0936,REC0493,344.92,Food & Dining,Kolkata,Android,QR,none,0
TXN001118,2026-02-22 09:03:39,USER0176,REC0406,17652.8,Utilities & Bills,Kolkata,Android,QR,high_value,1
TXN000677,2026-02-22 09:03:58,USER0121,REC0206,1469.53,Travel,Kolkata,Android,QR,none,0
TXN006659,2026-02-22 09:04:49,USER0543,REC0142,70.74,Utilities & Bills,Chennai,Android,App,none,0
TXN009568,2026-02-22 09:15:20,USER0259,REC0324,344.82,Utilities & Bills,Pune,iOS,QR,none,0
TXN009620,2026-02-22 09:28:07,USER0477,REC0278,177.04,Groceries,Kolkata,Android,QR,none,0
TXN007864,2026-02-22 09:34:31,USER0139,REC0337,161.01,Shopping,Kolkata,Android,QR,none,0
TXN009330,2026-02-22 10:12:44,USER0837,REC0116,1530.33,Food & Dining,Delhi,Android,QR,none,0
TXN004508,2026-02-22 10:12:48,USER0163,REC0098,500.84,Groceries,Hyderabad,Android,QR,none,0
TXN007499,2026-02-22 10:16:02,USER0891,REC0439,93.57,Travel,Mumbai,Android,QR,none,0
TXN006982,2026-02-22 10:17:53,USER0879,REC0423,601.04,Food & Dining,Mumbai,iOS,App,none,0
TXN005363,2026-02-22 10:21:51,USER0371,REC0389,30487.42,Food & Dining,Bengaluru,Android,App,high_value,1
TXN000260,2026-02-22 10:25:06,USER0501,REC0431,521.16,Food & Dining,Delhi,iOS,App,none,0
TXN000966,2026-02-22 10:35:04,USER0907,REC0329,558.05,Groceries,Kolkata,Android,QR,none,0
TXN001760,2026-02-22 10:46:12,USER0285,REC0341,355.41,Groceries,Delhi,Android,QR,none,0
TXN004376,2026-02-22 10:58:27,USER0344,REC0264,135.32,Travel,Mumbai,Android,App,none,0
TXN003802,2026-02-22 11:08:07,USER0596,REC0143,828.76,Utilities & Bills,Bengaluru,Android,App,none,0
TXN007949,2026-02-22 11:12:02,USER0685,REC0031,581.04,Shopping,Mumbai,Android,QR,none,0
TXN000242,2026-02-22 11:16:51,USER0628,REC0493,79.19,Food & Dining,Bengaluru,Android,App,none,0
TXN001833,2026-02-22 11:19:41,USER0581,REC0334,1118.27,Food & Dining,Hyderabad,Android,App,none,0
TXN004463,2026-02-22 11:20:14,USER0089,REC0426,27.0,Shopping,Mumbai,iOS,QR,none,0
TXN004874,2026-02-22 11:29:19,USER0680,REC0197,1774.02,Food & Dining,Delhi,Android,App,none,0
TXN009495,2026-02-22 11:29:42,USER0705,REC0375,29.69,Food & Dining,Chennai,iOS,App,none,0
TXN005856,2026-02-22 11:55:42,USER0734,REC0184,457.09,Utilities & Bills,Chennai,Android,QR,none,0
TXN001791,2026-02-22 12:08:11,USER0096,REC0479,410.3,Shopping,Kolkata,Android,QR,none,0
TXN006213,2026-02-22 12:18:34,USER0984,REC0113,23158.19,Groceries,Delhi,iOS,Collect Request,collect_scam,1
TXN001858,2026-02-22 12:22:27,USER0867,REC0429,147.6,Groceries,Kolkata,Android,QR,none,0
TXN002345,2026-02-22 12:34:56,USER0090,REC0242,281.47,Utilities & Bills,Bengaluru,Android,App,none,0
TXN004412,2026-02-22 12:51:47,USER0395,REC0464,331.37,Utilities & Bills,Hyderabad,iOS,App,none,0
TXN008310,2026-02-22 12:59:18,USER0201,REC0240,269.16,Food & Dining,Mumbai,Android,QR,none,0
TXN009950,2026-02-22 13:09:23,USER0371,REC0130,161.02,Utilities & Bills,Mumbai,Android,QR,none,0
TXN004866,2026-02-22 13:10:53,USER0856,REC0457,581.27,Food & Dining,Kolkata,Android,App,none,0
TXN007749,2026-02-22 13:16:36,USER0417,REC0151,41588.97,Shopping,Kolkata,Android,App,high_value,1
TXN008577,2026-02-22 13:49:02,USER0427,REC0310,1322.78,Entertainment,Chennai,Android,App,none,0
TXN005368,2026-02-22 13:53:08,USER0779,REC0369,298.68,Utilities & Bills,Mumbai,Android,App,none,0
TXN009748,2026-02-22 14:14:27,USER0448,REC0250,269.91,Food & Dining,Bengaluru,Android,App,none,0
TXN003722,2026-02-22 14:48:39,USER0354,REC0175,353.68,Utilities & Bills,Hyderabad,Android,App,none,0
TXN001415,2026-02-22 15:04:50,USER0204,REC0144,561.48,Travel,Kolkata,Android,App,none,0
TXN007439,2026-02-22 15:15:41,USER0360,REC0213,750.94,Groceries,Mumbai,Android,App,none,0
TXN005692,2026-02-22 15:21:40,USER0790,REC0388,358.87,Utilities & Bills,Pune,Android,QR,none,0
TXN006037,2026-02-22 15:24:01,USER0409,REC0140,231.27,Food & Dining,Hyderabad,Android,QR,none,0
TXN003512,2026-02-22 15:29:54,USER0693,REC0117,950.29,Food & Dining,Hyderabad,Android,App,none,0
TXN008679,2026-02-22 15:33:55,USER0726,REC0499,237.78,Travel,Chennai,Android,App,none,0
TXN009937,2026-02-22 15:56:19,USER0423,REC0121,1153.54,Travel,Pune,iOS,App,none,0
TXN002235,2026-02-22 16:04:26,USER0698,REC0366,835.99,Food & Dining,Delhi,Android,QR,none,0
TXN008780,2026-02-22 16:18:06,USER0270,REC0453,721.36,Shopping,Pune,Android,App,none,0
TXN009837,2026-02-22 16:38:30,USER0708,REC0273,1576.3,Shopping,Pune,Android,App,none,0
TXN003137,2026-02-22 16:50:15,USER0211,REC0301,57.81,Travel,Chennai,Android,QR,none,0
TXN002729,2026-02-22 16:55:12,USER0928,REC0459,707.56,Groceries,Bengaluru,Android,App,none,0
TXN001628,2026-02-22 16:58:19,USER0821,REC0199,334.01,Groceries,Kolkata,Android,QR,none,0
TXN000985,2026-02-22 17:14:22,USER0066,REC0090,956.86,Food & Dining,Kolkata,Android,QR,none,0
TXN008521,2026-02-22 17:31:20,USER0807,REC0343,117.92,Food & Dining,Kolkata,Android,QR,none,0
TXN007427,2026-02-22 17:49:12,USER0908,REC0121,160.8,Travel,Bengaluru,Android,App,none,0
TXN001627,2026-02-22 17:52:48,USER0264,REC0417,150.14,Groceries,Mumbai,Android,App,none,0
TXN008916,2026-02-22 17:55:38,USER0851,REC0284,22.77,Groceries,Chennai,Android,App,none,0
TXN002190,2026-02-22 17:56:34,USER0640,REC0399,95.35,Groceries,Mumbai,Android,QR,none,0
TXN008128,2026-02-22 17:59:13,USER0621,REC0481,860.94,Groceries,Mumbai,Android,App,none,0
TXN007966,2026-02-22 18:01:27,USER0992,REC0298,86.75,Food & Dining,Mumbai,Android,QR,none,0
TXN007773,2026-02-22 18:30:03,USER0579,REC0219,485.09,Shopping,Bengaluru,iOS,App,none,0
TXN003751,2026-02-22 18:32:25,USER0227,REC0440,162.55,Groceries,Delhi,Android,Collect Request,none,0
TXN003227,2026-02-22 18:36:31,USER0520,REC0340,61.82,Shopping,Mumbai,Android,App,none,0
TXN000786,2026-02-22 18:51:08,USER0140,REC0344,364.93,Groceries,Bengaluru,Android,QR,none,0
TXN001161,2026-02-22 18:57:25,USER0796,REC0468,226.63,Groceries,Mumbai,iOS,App,none,0
TXN004435,2026-02-22 19:02:10,USER0988,REC0443,2064.51,Utilities & Bills,Mumbai,Android,QR,none,0
TXN004365,2026-02-22 19:03:55,USER0063,REC0084,427.16,Food & Dining,Pune,Android,App,none,0
TXN004662,2026-02-22 19:22:40,USER0482,REC0279,138.73,Food & Dining,Chennai,iOS,App,none,0
TXN005577,2026-02-22 19:29:10,USER0114,REC0041,175.21,Groceries,Pune,Android,App,none,0
TXN005592,2026-02-22 19:30:02,USER0265,REC0098,450.04,Groceries,Hyderabad,Android,App,none,0
TXN004585,2026-02-22 19:32:32,USER0476,REC0048,1444.05,Entertainment,Bengaluru,Android,QR,none,0
TXN005695,2026-02-22 19:33:59,USER0945,REC0052,708.29,Food & Dining,Chennai,Android,App,none,0
TXN004898,2026-02-22 19:34:07,USER0926,REC0361,23.7,Food & Dining,Pune,Android,QR,none,0
TXN009233,2026-02-22 19:37:26,USER0739,REC0036,443.14,Groceries,Chennai,Android,QR,none,0
TXN009481,2026-02-22 19:46:53,USER0761,REC0024,315.37,Groceries,Bengaluru,Android,App,none,0
TXN008736,2026-02-22 19:53:42,USER0786,REC0050,208.13,Utilities & Bills,Delhi,Android,Collect Request,none,0
TXN002719,2026-02-22 19:58:11,USER0130,REC0122,125.27,Food & Dining,Mumbai,Android,QR,none,0
TXN008559,2026-02-22 20:08:39,USER0684,REC0361,109.13,Entertainment,Mumbai,Android,App,none,0
TXN006395,2026-02-22 20:27:05,USER0397,REC0270,29.04,Food & Dining,Mumbai,Android,QR,none,0
TXN003378,2026-02-22 20:30:56,USER0114,REC0344,218.29,Travel,Bengaluru,Android,App,none,0
TXN005350,2026-02-22 20:42:16,USER0842,REC0320,81.52,Entertainment,Kolkata,Android,QR,none,0
TXN009901,2026-02-22 20:58:15,USER0360,REC0322,50.39,Utilities & Bills,Chennai,Android,QR,none,0
TXN002947,2026-02-22 21:11:34,USER0371,REC0043,155.08,Utilities & Bills,Mumbai,Android,App,none,0
TXN002679,2026-02-22 21:20:16,USER0250,REC0044,967.67,Travel,Mumbai,Android,QR,none,0
TXN004900,2026-02-22 21:20:41,USER0240,REC0461,113.61,Utilities & Bills,Kolkata,iOS,App,none,0
TXN002753,2026-02-22 21:32:15,USER0588,REC0265,429.99,Utilities & Bills,Bengaluru,Android,App,none,0
TXN000597,2026-02-22 21:36:23,USER0382,REC0345,174.95,Shopping,Pune,Android,App,none,0
TXN005072,2026-02-22 21:45:26,USER0807,REC0269,615.37,Groceries,Bengaluru,Android,App,none,0
TXN002464,2026-02-22 21:51:13,USER0625,REC0411,223.69,Groceries,Pune,iOS,QR,none,0
TXN006733,2026-02-22 22:39:32,USER0892,REC0228,353.0,Groceries,Hyderabad,Android,QR,none,0
TXN002123,2026-02-22 22:47:55,USER0043,REC0411,262.06,Food & Dining,Kolkata,Android,App,none,0
TXN006586,2026-02-22 22:54:47,USER0065,REC0477,473.38,Travel,Bengaluru,Android,App,none,0
TXN003075,2026-02-22 23:38:10,USER0494,REC0006,453.12,Groceries,Kolkata,Android,App,none,0
TXN003673,2026-02-22 23:56:31,USER0068,REC0469,31822.74,Groceries,Delhi,iOS,App,high_value,1
TXN004390,2026-02-23 01:09:00,USER0464,REC0269,190.63,Shopping,Delhi,iOS,QR,none,0
TXN004928,2026-02-23 05:13:52,USER0956,REC0292,569.65,Travel,Kolkata,iOS,App,none,0
TXN005013,2026-02-23 06:15:18,USER0923,REC0447,39.96,Utilities & Bills,Bengaluru,iOS,App,none,0
TXN002445,2026-02-23 06:38:27,USER0156,REC0204,48.51,Utilities & Bills,Bengaluru,Android,App,none,0
TXN007151,2026-02-23 06:38:44,USER0918,REC0496,257.08,Utilities & Bills,Mumbai,Android,QR,none,0
TXN009616,2026-02-23 06:40:12,USER0752,REC0439,412.92,Groceries,Bengaluru,Android,App,none,0
TXN006879,2026-02-23 06:40:44,USER0737,REC0394,769.71,Food & Dining,Mumbai,Android,QR,none,0
TXN008807,2026-02-23 06:49:34,USER0604,REC0096,211.36,Utilities & Bills,Mumbai,Android,QR,none,0
TXN007395,2026-02-23 07:14:21,USER0032,REC0226,81.66,Groceries,Mumbai,iOS,QR,none,0
TXN005636,2026-02-23 07:14:28,USER0733,REC0254,21.9,Food & Dining,Hyderabad,Android,App,none,0
TXN004618,2026-02-23 07:51:56,USER0437,REC0320,134.41,Groceries,Delhi,Android,App,none,0
TXN000720,2026-02-23 08:17:49,USER0899,REC0037,167.39,Shopping,Delhi,Android,Collect Request,none,0
TXN007266,2026-02-23 08:42:59,USER0226,REC0284,30762.32,Utilities & Bills,Kolkata,Android,Collect Request,collect_scam,1
TXN005815,2026-02-23 08:44:22,USER0646,REC0404,84.63,Food & Dining,Pune,iOS,App,none,0
TXN003415,2026-02-23 08:57:42,USER0189,REC0050,1303.81,Entertainment,Hyderabad,Android,QR,none,0
TXN006428,2026-02-23 09:13:18,USER0363,REC0371,408.5,Groceries,Bengaluru,Android,QR,none,0
TXN006618,2026-02-23 09:24:58,USER0596,REC0436,322.49,Groceries,Mumbai,iOS,QR,none,0
TXN000468,2026-02-23 09:30:36,USER0518,REC0360,163.76,Groceries,Hyderabad,iOS,QR,none,0
TXN008641,2026-02-23 09:41:20,USER0563,REC0212,180.34,Utilities & Bills,Kolkata,iOS,App,none,0
TXN004265,2026-02-23 09:51:13,USER0870,REC0078,234.76,Food & Dining,Mumbai,Android,App,none,0
TXN007270,2026-02-23 09:52:15,USER0311,REC0075,2147.77,Food & Dining,Delhi,iOS,QR,none,0
TXN009733,2026-02-23 09:52:49,USER0272,REC0457,637.63,Utilities & Bills,Delhi,Android,QR,none,0
TXN007373,2026-02-23 09:54:35,USER0910,REC0211,122.96,Food & Dining,Mumbai,Android,App,none,0
TXN000688,2026-02-23 10:09:14,USER0894,REC0370,138.85,Groceries,Kolkata,Android,QR,none,0
TXN009764,2026-02-23 10:18:56,USER0124,REC0104,93.65,Food & Dining,Bengaluru,Android,App,none,0
TXN000665,2026-02-23 10:25:39,USER0965,REC0322,26.83,Utilities & Bills,Chennai,Android,App,none,0
TXN004457,2026-02-23 10:27:26,USER0503,REC0043,223.21,Groceries,Pune,Android,App,none,0
TXN005471,2026-02-23 10:28:58,USER0690,REC0134,27.08,Entertainment,Chennai,iOS,App,none,0
TXN008850,2026-02-23 10:29:17,USER0748,REC0228,290.14,Food & Dining,Mumbai,iOS,App,none,0
TXN001608,2026-02-23 10:59:44,USER0391,REC0275,342.39,Groceries,Bengaluru,Android,App,none,0
TXN008245,2026-02-23 11:15:33,USER0930,REC0448,613.2,Food & Dining,Chennai,Android,App,none,0
TXN009022,2026-02-23 11:19:42,USER0448,REC0250,175.75,Food & Dining,Bengaluru,Android,QR,none,0
TXN004936,2026-02-23 11:21:02,USER0875,REC0312,1493.03,Entertainment,Mumbai,Android,App,none,0
TXN001188,2026-02-23 11:28:59,USER0930,REC0237,315.48,Shopping,Mumbai,Android,App,none,0
TXN000915,2026-02-23 11:29:14,USER0572,REC0181,86.82,Travel,Chennai,Android,QR,none,0
TXN004938,2026-02-23 11:46:07,USER0063,REC0199,1095.61,Food & Dining,Delhi,Android,QR,none,0
TXN007912,2026-02-23 11:46:18,USER0637,REC0215,157.59,Food & Dining,Chennai,iOS,App,none,0
TXN006014,2026-02-23 11:54:48,USER0609,REC0352,301.63,Utilities & Bills,Hyderabad,Android,QR,none,0
TXN006227,2026-02-23 11:59:52,USER0947,REC0073,417.83,Food & Dining,Bengaluru,Android,App,none,0
TXN001644,2026-02-23 12:19:07,USER0550,REC0008,396.83,Food & Dining,Mumbai,Android,Collect Request,none,0
TXN000531,2026-02-23 12:28:08,USER0512,REC0104,98.31,Shopping,Kolkata,Android,QR,none,0
TXN008194,2026-02-23 12:28:53,USER0229,REC0050,12042.2,Food & Dining,Kolkata,Android,Collect Request,collect_scam,1
TXN003019,2026-02-23 12:35:33,USER0801,REC0151,534.04,Utilities & Bills,Chennai,Android,QR,none,0
TXN009761,2026-02-23 12:45:35,USER0276,REC0099,244.48,Food & Dining,Bengaluru,iOS,App,none,0
TXN002065,2026-02-23 12:54:20,USER0462,REC0389,899.02,Utilities & Bills,Delhi,Android,App,none,0
TXN005852,2026-02-23 13:24:21,USER0792,REC0411,100.95,Groceries,Hyderabad,Android,App,none,0
TXN002614,2026-02-23 13:31:49,USER0600,REC0245,198.58,Shopping,Chennai,Android,App,none,0
TXN003955,2026-02-23 14:20:47,USER0384,REC0307,58.1,Groceries,Pune,iOS,QR,none,0
TXN003667,2026-02-23 14:23:17,USER0304,REC0376,165.32,Utilities & Bills,Delhi,Android,App,none,0
TXN002024,2026-02-23 14:26:55,USER0583,REC0186,151.9,Utilities & Bills,Bengaluru,Android,QR,none,0
TXN008596,2026-02-23 14:32:49,USER0695,REC0094,566.92,Entertainment,Mumbai,Android,App,none,0
TXN000270,2026-02-23 14:33:44,USER0679,REC0413,1205.78,Food & Dining,Chennai,iOS,App,none,0
TXN009662,2026-02-23 14:38:18,USER0284,REC0206,124.55,Food & Dining,Chennai,Android,App,none,0
TXN000394,2026-02-23 14:56:24,USER0034,REC0135,130.76,Shopping,Pune,Android,Collect Request,none,0
TXN007167,2026-02-23 14:59:28,USER0895,REC0228,839.39,Travel,Hyderabad,Android,App,none,0
TXN008203,2026-02-23 15:00:28,USER0899,REC0253,1015.91,Groceries,Hyderabad,iOS,App,none,0
TXN003007,2026-02-23 15:16:27,USER0530,REC0047,960.97,Groceries,Chennai,Android,App,none,0
TXN002973,2026-02-23 15:21:33,USER0936,REC0018,216.06,Food & Dining,Kolkata,Android,App,none,0
TXN000981,2026-02-23 15:22:24,USER0719,REC0077,42.15,Utilities & Bills,Mumbai,Android,QR,none,0
TXN001654,2026-02-23 15:26:47,USER0860,REC0345,298.29,Travel,Bengaluru,Android,QR,none,0
TXN004782,2026-02-23 15:32:16,USER0063,REC0190,894.14,Groceries,Hyderabad,iOS,App,none,0
TXN006122,2026-02-23 15:44:23,USER0788,REC0411,185.36,Travel,Chennai,Android,QR,none,0
TXN002676,2026-02-23 15:53:29,USER0367,REC0354,115.22,Shopping,Chennai,Android,App,none,0
TXN006283,2026-02-23 15:55:35,USER0953,REC0089,554.57,Utilities & Bills,Bengaluru,iOS,App,none,0
TXN000520,2026-02-23 16:10:55,USER0726,REC0221,95.49,Groceries,Delhi,Android,App,none,0
TXN008933,2026-02-23 16:25:49,USER0822,REC0136,83.46,Food & Dining,Bengaluru,Android,App,none,0
TXN008750,2026-02-23 16:26:50,USER0779,REC0153,705.16,Food & Dining,Bengaluru,Android,App,none,0
TXN007047,2026-02-23 16:44:12,USER0446,REC0254,162.33,Shopping,Delhi,Android,App,none,0
TXN004802,2026-02-23 16:50:26,USER0113,REC0061,416.53,Food & Dining,Bengaluru,iOS,App,none,0
TXN001423,2026-02-23 17:02:30,USER0500,REC0470,305.18,Shopping,Pune,Android,QR,none,0
TXN006880,2026-02-23 17:09:34,USER0784,REC0190,515.17,Groceries,Pune,Android,App,none,0
TXN006045,2026-02-23 17:25:17,USER0378,REC0351,272.59,Entertainment,Hyderabad,iOS,QR,none,0
TXN008234,2026-02-23 17:40:05,USER0280,REC0481,268.77,Food & Dining,Mumbai,iOS,App,none,0
TXN000548,2026-02-23 17:40:12,USER0951,REC0188,128.12,Shopping,Kolkata,iOS,QR,none,0
TXN008731,2026-02-23 17:59:51,USER0245,REC0447,458.9,Groceries,Delhi,Android,App,none,0
TXN003838,2026-02-23 18:00:16,USER0727,REC0315,260.56,Utilities & Bills,Mumbai,Android,QR,none,0
TXN009886,2026-02-23 18:07:15,USER0927,REC0376,67.63,Food & Dining,Mumbai,iOS,App,none,0
TXN001350,2026-02-23 18:10:31,USER0180,REC0317,420.52,Shopping,Delhi,Android,QR,none,0
TXN005531,2026-02-23 18:28:30,USER0151,REC0349,624.83,Groceries,Pune,Android,App,none,0
TXN006728,2026-02-23 18:35:55,USER0083,REC0319,28.08,Utilities & Bills,Mumbai,iOS,Collect Request,none,0
TXN001318,2026-02-23 18:40:05,USER0278,REC0343,46.81,Shopping,Delhi,Android,QR,none,0
TXN009693,2026-02-23 18:41:05,USER0168,REC0048,186.71,Entertainment,Mumbai,Android,QR,none,0
TXN009159,2026-02-23 18:46:08,USER0675,REC0400,141.23,Groceries,Chennai,Android,App,none,0
TXN009029,2026-02-23 18:47:43,USER0130,REC0286,221.88,Groceries,Kolkata,Android,QR,none,0
TXN008812,2026-02-23 18:50:03,USER0586,REC0068,228.8,Shopping,Delhi,Android,QR,none,0
TXN004547,2026-02-23 18:57:17,USER0303,REC0035,274.47,Shopping,Kolkata,iOS,QR,none,0
TXN001396,2026-02-23 19:01:24,USER0476,REC0412,294.63,Travel,Mumbai,iOS,QR,none,0
TXN008588,2026-02-23 19:02:18,USER0350,REC0008,65.88,Food & Dining,Bengaluru,Android,App,none,0
TXN001505,2026-02-23 19:07:30,USER0356,REC0422,1751.21,Food & Dining,Pune,Android,QR,none,0
TXN005862,2026-02-23 19:24:03,USER0105,REC0069,53.21,Groceries,Hyderabad,Android,App,none,0
TXN007963,2026-02-23 19:28:19,USER0680,REC0318,32.18,Food & Dining,Pune,Android,QR,none,0
TXN002966,2026-02-23 19:33:15,USER0929,REC0071,421.17,Groceries,Hyderabad,Android,QR,none,0
TXN009436,2026-02-23 19:54:28,USER0654,REC0318,422.54,Food & Dining,Mumbai,Android,QR,none,0
TXN006304,2026-02-23 20:08:56,USER0070,REC0311,616.89,Food & Dining,Mumbai,iOS,App,none,0
TXN003825,2026-02-23 20:28:29,USER0624,REC0419,20.87,Shopping,Mumbai,iOS,App,none,0
TXN009894,2026-02-23 20:40:03,USER0309,REC0315,99.19,Utilities & Bills,Mumbai,Android,QR,none,0
TXN001546,2026-02-23 20:40:48,USER0553,REC0472,1058.39,Utilities & Bills,Chennai,Android,App,none,0
TXN006696,2026-02-23 20:44:57,USER0012,REC0144,302.39,Travel,Kolkata,Android,QR,none,0
TXN004060,2026-02-23 20:50:32,USER0368,REC0040,656.97,Utilities & Bills,Chennai,Android,QR,none,0
TXN009990,2026-02-23 20:51:09,USER0751,REC0482,57.14,Food & Dining,Delhi,Android,QR,none,0
TXN006544,2026-02-23 20:59:51,USER0484,REC0232,82.19,Food & Dining,Kolkata,Android,QR,none,0
TXN002560,2026-02-23 21:03:49,USER0849,REC0185,188.17,Food & Dining,Mumbai,iOS,App,none,0
TXN003969,2026-02-23 21:25:23,USER0051,REC0459,120.62,Groceries,Pune,iOS,App,none,0
TXN008217,2026-02-23 21:26:57,USER0364,REC0064,221.74,Groceries,Pune,iOS,App,none,0
TXN000698,2026-02-23 21:27:14,USER0731,REC0148,211.22,Groceries,Mumbai,Android,QR,none,0
TXN004790,2026-02-23 21:34:44,USER0868,REC0251,917.06,Food & Dining,Bengaluru,Android,QR,none,0
TXN000455,2026-02-23 21:44:29,USER0098,REC0192,491.11,Utilities & Bills,Chennai,iOS,App,none,0
TXN005608,2026-02-23 21:44:55,USER0417,REC0165,794.2,Travel,Pune,iOS,QR,none,0
TXN005928,2026-02-23 21:54:09,USER0716,REC0266,61.5,Utilities & Bills,Kolkata,Android,QR,none,0
TXN006004,2026-02-23 22:47:02,USER0082,REC0237,285.82,Food & Dining,Hyderabad,iOS,QR,none,0
TXN004541,2026-02-23 23:12:50,USER0298,REC0423,1565.94,Food & Dining,Hyderabad,Android,QR,none,0
TXN007076,2026-02-23 23:48:00,USER0072,REC0204,441.15,Groceries,Mumbai,Android,QR,none,0
TXN000625,2026-02-24 01:31:38,USER0948,REC0121,925.67,Utilities & Bills,Delhi,iOS,QR,none,0
TXN008057,2026-02-24 04:19:38,USER0853,REC0349,172.74,Utilities & Bills,Pune,Android,QR,none,0
TXN002183,2026-02-24 04:39:48,USER0981,REC0343,14343.09,Shopping,Chennai,Android,QR,odd_hour,1
TXN001181,2026-02-24 06:00:06,USER0745,REC0440,200.13,Groceries,Pune,Android,Collect Request,none,0
TXN003602,2026-02-24 06:27:33,USER0480,REC0075,401.82,Shopping,Chennai,iOS,App,none,0
TXN006156,2026-02-24 06:29:57,USER0213,REC0283,37.28,Utilities & Bills,Mumbai,Android,App,none,0
TXN000137,2026-02-24 07:28:42,USER0569,REC0122,473.14,Food & Dining,Bengaluru,Android,Collect Request,none,0
TXN008905,2026-02-24 07:36:20,USER0557,REC0112,100.09,Food & Dining,Mumbai,Android,QR,none,0
TXN009667,2026-02-24 07:46:10,USER0760,REC0375,332.71,Food & Dining,Kolkata,iOS,QR,none,0
TXN007377,2026-02-24 07:57:32,USER0867,REC0022,1667.81,Entertainment,Pune,Android,App,none,0
TXN008499,2026-02-24 08:00:02,USER0812,REC0018,33267.18,Entertainment,Mumbai,iOS,Collect Request,collect_scam,1
TXN001048,2026-02-24 08:07:12,USER0945,REC0398,146.11,Groceries,Chennai,Android,QR,none,0
