transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,location,device_type,upi_channel,risk_flag,risk_scenario,iqr_amount_flag
TXN002875,2026-02-04 12:27:00,USER0869,REC0216,246.02,Travel,Chennai,iOS,QR,0,normal,0
TXN002581,2026-02-04 12:46:00,USER0501,REC0148,430.59,Bills,Pune,Android,App,0,normal,0
TXN008875,2026-02-04 13:11:00,USER0537,REC0376,291.65,Transfer,Chennai,Android,QR,0,normal,0
TXN001017,2026-02-04 13:16:00,USER0872,REC0178,603.01,Shopping,Bengaluru,Android,App,0,normal,0
TXN005802,2026-02-04 13:20:00,USER0359,REC0122,1379.9,Bills,Chennai,Android,App,0,normal,0
TXN002405,2026-02-04 13:20:00,USER0310,REC0426,270.54,Groceries,Bengaluru,Android,App,0,normal,0
TXN001159,2026-02-04 13:54:00,USER0723,REC0370,262.01,Groceries,Delhi,iOS,App,0,normal,0
TXN008474,2026-02-04 14:06:00,USER0361,REC0473,244.22,Shopping,Hyderabad,iOS,QR,0,normal,0
TXN001468,2026-02-04 14:31:00,USER0896,REC0493,790.95,Transfer,Delhi,Android,QR,0,normal,0
TXN001761,2026-02-04 14:53:00,USER0205,REC0472,316.13,Bills,Mumbai,Android,QR,0,normal,0
TXN004626,2026-02-04 14:54:00,USER0403,REC0095,999.13,Shopping,Bengaluru,iOS,QR,0,normal,0
TXN009017,2026-02-04 15:19:00,USER0463,REC0320,304.19,Shopping,Mumbai,iOS,QR,0,normal,0
TXN001881,2026-02-04 15:22:00,USER0229,REC0052,1408.18,Groceries,Delhi,iOS,App,0,normal,0
TXN007005,2026-02-04 15:43:00,USER0794,REC0327,551.24,Travel,Bengaluru,Android,QR,0,normal,0
TXN000614,2026-02-04 15:47:00,USER0999,REC0254,580.59,Groceries,Delhi,Android,QR,0,normal,0
TXN004252,2026-02-04 15:57:00,USER0998,REC0410,484.98,Bills,Pune,iOS,App,0,normal,0
TXN008248,2026-02-04 16:08:00,USER0349,REC0274,566.33,Transfer,Pune,Android,App,0,normal,0
TXN002428,2026-02-04 16:23:00,USER0599,REC0040,650.81,Travel,Bengaluru,iOS,App,0,normal,0
TXN005580,2026-02-04 16:29:00,USER0240,REC0135,715.7,Bills,Mumbai,iOS,QR,0,normal,0
TXN004490,2026-02-04 17:35:00,USER0466,REC0431,1147.63,Food,Mumbai,Android,Collect Request,0,normal,0
TXN008733,2026-02-04 18:01:00,USER0396,REC0006,1230.56,Transfer,Delhi,Android,App,0,normal,0
TXN001385,2026-02-04 18:27:00,USER0242,REC0018,1247.28,Food,Hyderabad,Android,QR,0,normal,0
TXN002848,2026-02-04 18:29:00,USER0783,REC0061,466.03,Food,Hyderabad,Android,App,0,normal,0
TXN007828,2026-02-04 18:34:00,USER0406,REC0052,1147.44,Food,Bengaluru,iOS,App,0,normal,0
TXN006927,2026-02-04 18:47:00,USER0355,REC0347,810.31,Food,Pune,Android,App,0,normal,0
TXN003023,2026-02-04 19:33:00,USER0010,REC0153,1673.23,Food,Hyderabad,Android,App,0,normal,0
TXN007152,2026-02-04 19:57:00,USER0525,REC0415,1091.87,Food,Chennai,Android,QR,0,normal,0
TXN007837,2026-02-04 20:10:00,USER0197,REC0275,1595.34,Bills,Mumbai,Android,App,0,normal,0
TXN009826,2026-02-04 20:46:00,USER0891,REC0307,1044.33,Food,Chennai,Android,QR,0,normal,0
TXN000094,2026-02-04 20:57:00,USER0230,REC0319,3307.12,Shopping,Delhi,iOS,App,0,normal,1
TXN009758,2026-02-04 21:00:00,USER0176,REC0050,1080.37,Transfer,Mumbai,Android,App,0,normal,0
TXN009627,2026-02-04 21:10:00,USER0652,REC0294,285.7,Transfer,Hyderabad,Android,App,0,normal,0
TXN006392,2026-02-04 22:11:00,USER0520,REC0251,139.15,Food,Chennai,Android,App,0,normal,0
TXN002835,2026-02-04 22:12:00,USER0319,REC0315,558.03,Groceries,Pune,iOS,App,0,normal,0
TXN004498,2026-02-04 22:24:00,USER0787,REC0265,220.89,Bills,Mumbai,iOS,App,0,normal,0
TXN001629,2026-02-04 22:27:00,USER0492,REC0331,1336.68,Food,Mumbai,Android,App,0,normal,0
TXN007179,2026-02-04 23:12:00,USER0963,REC0101,724.04,Bills,Hyderabad,Android,App,0,normal,0
TXN005383,2026-02-04 23:28:00,USER0084,REC0463,606.28,Groceries,Delhi,Android,App,0,normal,0
TXN002779,2026-02-04 23:36:00,USER0394,REC0226,130.52,Shopping,Mumbai,Android,QR,0,normal,0
TXN006089,2026-02-05 00:20:00,USER0423,REC0201,610.01,Groceries,Bengaluru,Android,QR,0,normal,0
TXN003059,2026-02-05 00:24:00,USER0233,REC0263,319.73,Bills,Mumbai,Android,App,0,normal,0
TXN002600,2026-02-05 00:26:00,USER0966,REC0322,351.45,Travel,Pune,Android,App,0,normal,0
TXN005314,2026-02-05 00:38:00,USER0794,REC0100,1049.62,Shopping,Delhi,Android,QR,1,late_night_payment,0
TXN006935,2026-02-05 00:51:00,USER0048,REC0061,1707.86,Food,Delhi,Android,App,0,normal,0
TXN007296,2026-02-05 00:57:00,USER0248,REC0381,672.31,Food,Chennai,Android,App,0,normal,0
TXN005339,2026-02-05 01:00:00,USER0638,REC0173,1595.45,Bills,Chennai,Android,QR,0,normal,0
TXN006053,2026-02-05 01:17:00,USER0720,REC0258,573.85,Shopping,Bengaluru,iOS,QR,0,normal,0
TXN009842,2026-02-05 01:41:00,USER0205,REC0237,788.1,Groceries,Chennai,Android,QR,0,normal,0
TXN002683,2026-02-05 01:46:00,USER0996,REC0137,138.12,Bills,Mumbai,Android,App,0,normal,0
TXN004833,2026-02-05 01:49:00,USER0446,REC0275,280.02,Transfer,Mumbai,Android,QR,0,normal,0
TXN008061,2026-02-05 01:54:00,USER0361,REC0049,138.37,Groceries,Hyderabad,Android,QR,0,normal,0
TXN004809,2026-02-05 02:05:00,USER0222,REC0351,943.69,Groceries,Delhi,iOS,App,0,normal,0
TXN004150,2026-02-05 02:09:00,USER0797,REC0279,710.35,Food,Chennai,Android,App,0,normal,0
TXN002216,2026-02-05 02:32:00,USER0130,REC0226,758.65,Shopping,Mumbai,Android,App,0,normal,0
TXN006187,2026-02-05 02:56:00,USER0874,REC0174,524.9,Food,Bengaluru,Android,App,0,normal,0
TXN007632,2026-02-05 02:57:00,USER0314,REC0484,412.37,Groceries,Chennai,Android,App,0,normal,0
TXN006196,2026-02-05 02:59:00,USER0529,REC0088,878.06,Shopping,Mumbai,Android,App,0,normal,0
TXN007174,2026-02-05 03:21:00,USER0141,REC0237,171.66,Food,Mumbai,iOS,QR,0,normal,0
TXN008282,2026-02-05 03:26:00,USER0436,REC0254,287.3,Food,Pune,iOS,QR,0,normal,0
TXN006181,2026-02-05 03:45:00,USER0144,REC0277,600.25,Travel,Hyderabad,Android,QR,0,normal,0
TXN005333,2026-02-05 04:21:00,USER0800,REC0112,208.11,Bills,Bengaluru,iOS,App,0,normal,0
TXN000809,2026-02-05 04:24:00,USER0122,REC0008,1652.03,Groceries,Delhi,Android,QR,0,normal,0
TXN004799,2026-02-05 04:26:00,USER0199,REC0360,401.55,Travel,Bengaluru,iOS,QR,0,normal,0
TXN007708,2026-02-05 04:28:00,USER0598,REC0181,702.68,Bills,Mumbai,Android,Collect Request,0,normal,0
TXN008613,2026-02-05 04:41:00,USER0546,REC0399,1058.85,Food,Chennai,iOS,QR,0,normal,0
TXN002574,2026-02-05 05:37:00,USER0505,REC0481,468.74,Travel,Pune,Android,QR,0,normal,0
TXN001173,2026-02-05 05:38:00,USER0208,REC0072,745.93,Shopping,Bengaluru,iOS,QR,0,normal,0
TXN002852,2026-02-05 05:39:00,USER0023,REC0347,1764.25,Transfer,Chennai,Android,App,0,normal,0
TXN009337,2026-02-05 06:07:00,USER0378,REC0468,421.99,Bills,Pune,Android,App,0,normal,0
TXN004162,2026-02-05 06:22:00,USER0810,REC0451,327.32,Food,Pune,Android,QR,0,normal,0
TXN007329,2026-02-05 06:34:00,USER0854,REC0494,166.6,Groceries,Chennai,iOS,Collect Request,0,normal,0
TXN005793,2026-02-05 06:35:00,USER0465,REC0223,679.72,Shopping,Hyderabad,Android,App,0,normal,0
TXN006998,2026-02-05 06:48:00,USER0557,REC0048,1678.06,Transfer,Chennai,Android,App,0,normal,0
TXN003092,2026-02-05 06:50:00,USER0846,REC0348,154.27,Bills,Bengaluru,Android,QR,0,normal,0
TXN004625,2026-02-05 07:05:00,USER0124,REC0157,267.06,Bills,Pune,iOS,QR,0,normal,0
TXN003405,2026-02-05 07:19:00,USER0481,REC0392,405.36,Groceries,Pune,Android,QR,0,normal,0
TXN001352,2026-02-05 07:31:00,USER0904,REC0288,103.59,Bills,Bengaluru,Android,App,0,normal,0
TXN002622,2026-02-05 07:46:00,USER0157,REC0202,1573.57,Food,Pune,Android,App,0,normal,0
TXN001094,2026-02-05 07:57:00,USER0972,REC0294,31885.91,Bills,Pune,Android,App,1,unusually_high_amount,1
TXN006700,2026-02-05 08:15:00,USER0051,REC0362,410.19,Shopping,Delhi,Android,QR,0,normal,0
TXN008072,2026-02-05 08:17:00,USER0289,REC0344,2223.92,Shopping,Chennai,iOS,App,0,normal,1
TXN003329,2026-02-05 08:17:00,USER0935,REC0085,350.04,Groceries,Mumbai,Android,App,0,normal,0
TXN004326,2026-02-05 08:18:00,USER0571,REC0086,394.02,Groceries,Mumbai,Android,QR,0,normal,0
TXN008142,2026-02-05 08:34:00,USER0217,REC0360,414.25,Bills,Pune,Android,QR,0,normal,0
TXN002384,2026-02-05 08:42:00,USER0137,REC0059,1572.07,Food,Bengaluru,Android,QR,0,normal,0
TXN002012,2026-02-05 08:43:00,USER0499,REC0060,670.67,Food,Pune,Android,App,0,normal,0
TXN006042,2026-02-05 09:25:00,USER0196,REC0446,1217.22,Shopping,Hyderabad,iOS,App,0,normal,0
TXN001921,2026-02-05 09:29:00,USER0861,REC0170,590.96,Bills,Chennai,Android,QR,0,normal,0
TXN005398,2026-02-05 09:31:00,USER0112,REC0387,673.55,Food,Pune,Android,QR,0,normal,0
TXN005819,2026-02-05 09:39:00,USER0160,REC0278,1503.47,Shopping,Pune,Android,QR,0,normal,0
TXN001283,2026-02-05 09:49:00,USER0125,REC0291,193.81,Shopping,Chennai,iOS,QR,0,normal,0
TXN005458,2026-02-05 09:52:00,USER0601,REC0219,941.57,Transfer,Pune,Android,App,0,normal,0
TXN005307,2026-02-05 09:57:00,USER0977,REC0178,528.24,Travel,Mumbai,Android,Collect Request,0,normal,0
TXN000552,2026-02-05 10:14:00,USER0757,REC0068,204.4,Shopping,Delhi,Android,QR,0,normal,0
TXN009778,2026-02-05 10:40:00,USER0040,REC0426,1884.4,Bills,Pune,Android,App,0,normal,1
TXN004052,2026-02-05 11:11:00,USER0523,REC0307,510.96,Food,Pune,iOS,Collect Request,0,normal,0
TXN005326,2026-02-05 11:13:00,USER0655,REC0279,716.5,Travel,Mumbai,iOS,QR,0,normal,0
TXN001774,2026-02-05 11:16:00,USER0261,REC0261,1254.38,Groceries,Chennai,Android,App,0,normal,0
TXN001478,2026-02-05 11:18:00,USER0915,REC0361,482.7,Food,Hyderabad,Android,App,0,normal,0
TXN002059,2026-02-05 11:31:00,USER0206,REC0062,573.49,Groceries,Delhi,Android,QR,0,normal,0
TXN002342,2026-02-05 12:04:00,USER0981,REC0036,2479.16,Food,Pune,iOS,QR,0,normal,1
TXN001754,2026-02-05 12:24:00,USER0608,REC0117,994.1,Food,Bengaluru,iOS,QR,0,normal,0
TXN002291,2026-02-05 12:29:00,USER0689,REC0210,831.46,Shopping,Delhi,Android,App,0,normal,0
TXN009690,2026-02-05 12:51:00,USER0211,REC0019,711.11,Groceries,Bengaluru,Android,App,0,normal,0
TXN001694,2026-02-05 13:12:00,USER0942,REC0354,712.59,Shopping,Delhi,iOS,App,0,normal,0
TXN003380,2026-02-05 13:25:00,USER0476,REC0329,618.47,Bills,Chennai,Android,App,0,normal,0
TXN008118,2026-02-05 13:26:00,USER0034,REC0062,427.58,Travel,Delhi,Android,QR,0,normal,0
TXN009497,2026-02-05 13:27:00,USER0415,REC0214,176.97,Transfer,Hyderabad,Android,App,0,normal,0
TXN003041,2026-02-05 13:32:00,USER0066,REC0048,822.77,Groceries,Mumbai,Android,QR,0,normal,0
TXN003250,2026-02-05 13:42:00,USER0013,REC0412,893.45,Groceries,Mumbai,Android,App,0,normal,0
TXN003695,2026-02-05 13:49:00,USER0077,REC0174,1982.84,Shopping,Bengaluru,Android,App,0,normal,1
TXN006309,2026-02-05 15:07:00,USER0226,REC0143,874.08,Food,Hyderabad,Android,App,0,normal,0
TXN007830,2026-02-05 15:10:00,USER0432,REC0500,286.63,Groceries,Bengaluru,Android,App,0,normal,0
TXN007920,2026-02-05 15:17:00,USER0619,REC0079,498.68,Groceries,Delhi,Android,QR,0,normal,0
TXN005132,2026-02-05 15:30:00,USER0884,REC0098,709.79,Shopping,Chennai,Android,QR,0,normal,0
TXN001666,2026-02-05 15:43:00,USER0333,REC0157,127.2,Food,Chennai,Android,App,0,normal,0
TXN004795,2026-02-05 16:08:00,USER0650,REC0273,1980.43,Bills,Delhi,Android,Collect Request,0,normal,1
TXN008328,2026-02-05 16:08:00,USER0579,REC0351,609.59,Transfer,Delhi,Android,App,0,normal,0
TXN003460,2026-02-05 16:18:00,USER0578,REC0091,252.58,Food,Mumbai,iOS,App,0,normal,0
TXN005324,2026-02-05 16:33:00,USER0992,REC0163,283.72,Food,Chennai,Android,App,0,normal,0
TXN006011,2026-02-05 16:47:00,USER0021,REC0420,970.78,Food,Chennai,Android,App,0,normal,0
TXN009117,2026-02-05 17:20:00,USER0171,REC0220,239.62,Shopping,Bengaluru,Android,App,0,normal,0
TXN001320,2026-02-05 17:23:00,USER0747,REC0240,860.48,Food,Delhi,Android,App,0,normal,0
TXN008640,2026-02-05 17:25:00,USER0096,REC0265,164.81,Groceries,Chennai,Android,App,0,normal,0
TXN006783,2026-02-05 17:38:00,USER0115,REC0092,377.39,Bills,Hyderabad,Android,App,0,normal,0
TXN002800,2026-02-05 18:01:00,USER0814,REC0489,2777.37,Bills,Mumbai,Android,App,0,normal,1
TXN009544,2026-02-05 18:14:00,USER0745,REC0355,705.53,Food,Pune,Android,App,0,normal,0
TXN009200,2026-02-05 18:19:00,USER0541,REC0371,149.21,Shopping,Chennai,Android,App,0,normal,0
TXN004651,2026-02-05 18:20:00,USER0543,REC0499,1585.93,Food,Bengaluru,Android,App,0,normal,0
TXN008467,2026-02-05 18:27:00,USER0767,REC0300,2236.22,Bills,Mumbai,iOS,App,0,normal,1
TXN009012,2026-02-05 18:32:00,USER0626,REC0336,411.43,Transfer,Mumbai,iOS,App,0,normal,0
TXN002003,2026-02-05 18:38:00,USER0073,REC0288,431.47,Food,Mumbai,Android,App,0,normal,0
TXN002546,2026-02-05 18:39:00,USER0594,REC0480,173.96,Bills,Chennai,iOS,App,0,normal,0
TXN000440,2026-02-05 18:46:00,USER0123,REC0350,171.77,Food,Mumbai,Android,Collect Request,0,normal,0
TXN009569,2026-02-05 19:15:00,USER0118,REC0255,659.63,Transfer,Mumbai,Android,QR,0,normal,0
TXN005777,2026-02-05 19:32:00,USER0267,REC0495,264.27,Shopping,Hyderabad,Android,App,0,normal,0
TXN006737,2026-02-05 19:55:00,USER0546,REC0005,380.24,Transfer,Delhi,iOS,QR,0,normal,0
TXN005043,2026-02-05 20:29:00,USER0542,REC0440,714.16,Transfer,Pune,Android,App,0,normal,0
TXN009735,2026-02-05 20:35:00,USER0311,REC0346,688.98,Groceries,Mumbai,Android,App,0,normal,0
TXN006041,2026-02-05 20:41:00,USER0656,REC0079,195.67,Bills,Pune,Android,QR,0,normal,0
TXN002374,2026-02-05 20:46:00,USER0720,REC0471,1160.54,Groceries,Delhi,Android,App,0,normal,0
TXN001168,2026-02-05 20:52:00,USER0717,REC0235,520.84,Travel,Hyderabad,iOS,App,0,normal,0
TXN005346,2026-02-05 21:04:00,USER0936,REC0071,1064.4,Groceries,Bengaluru,Android,QR,0,normal,0
TXN009881,2026-02-05 21:06:00,USER0619,REC0002,517.35,Shopping,Chennai,Android,Collect Request,0,normal,0
TXN008337,2026-02-05 21:11:00,USER0907,REC0122,197.05,Transfer,Hyderabad,iOS,App,0,normal,0
TXN004927,2026-02-05 21:16:00,USER0592,REC0435,300.42,Bills,Chennai,Android,App,0,normal,0
TXN007169,2026-02-05 21:30:00,USER0531,REC0353,1047.62,Food,Pune,Android,App,0,normal,0
TXN008969,2026-02-05 21:30:00,USER0603,REC0117,1011.11,Groceries,Bengaluru,Android,Collect Request,0,normal,0
TXN003318,2026-02-05 22:15:00,USER0789,REC0073,3192.63,Transfer,Mumbai,Android,QR,0,normal,1
TXN002134,2026-02-05 23:18:00,USER0487,REC0450,1503.43,Transfer,Delhi,Android,Collect Request,0,normal,0
TXN004403,2026-02-05 23:39:00,USER0349,REC0130,1379.84,Bills,Delhi,Android,App,0,normal,0
TXN009390,2026-02-05 23:53:00,USER0550,REC0390,295.61,Groceries,Bengaluru,iOS,QR,0,normal,0
TXN007223,2026-02-05 23:55:00,USER0187,REC0112,1079.88,Transfer,Bengaluru,Android,App,0,normal,0
TXN002140,2026-02-06 00:07:00,USER0137,REC0194,578.45,Groceries,Delhi,Android,QR,0,normal,0
TXN007796,2026-02-06 00:08:00,USER0303,REC0173,545.78,Groceries,Bengaluru,Android,QR,0,normal,0
TXN008554,2026-02-06 00:09:00,USER0857,REC0345,1182.74,Groceries,Bengaluru,Android,QR,1,late_night_payment,0
TXN009394,2026-02-06 00:27:00,USER0465,REC0091,424.97,Food,Hyderabad,iOS,App,0,normal,0
TXN001956,2026-02-06 00:58:00,USER0345,REC0110,1012.5,Bills,Mumbai,Android,App,0,normal,0
TXN005951,2026-02-06 00:59:00,USER0682,REC0433,1195.88,Groceries,Chennai,Android,App,0,normal,0
TXN004175,2026-02-06 01:06:00,USER0213,REC0352,1035.29,Food,Hyderabad,iOS,App,0,normal,0
TXN007545,2026-02-06 01:32:00,USER0557,REC0159,244.24,Food,Chennai,iOS,Collect Request,0,normal,0
TXN000957,2026-02-06 01:41:00,USER0526,REC0374,1203.19,Shopping,Bengaluru,Android,Collect Request,0,normal,0
TXN004719,2026-02-06 02:14:00,USER0333,REC0152,341.93,Groceries,Pune,Android,App,0,normal,0
TXN002225,2026-02-06 02:20:00,USER0480,REC0338,759.7,Food,Hyderabad,Android,App,0,normal,0
TXN002524,2026-02-06 02:43:00,USER0139,REC0440,993.68,Bills,Chennai,Android,App,0,normal,0
TXN005756,2026-02-06 02:49:00,USER0778,REC0090,1633.67,Food,Delhi,Android,App,0,normal,0
TXN001302,2026-02-06 02:55:00,USER0884,REC0363,749.82,Transfer,Chennai,Android,QR,0,normal,0
TXN003166,2026-02-06 03:35:00,USER0750,REC0167,239.63,Food,Chennai,iOS,App,0,normal,0
TXN007166,2026-02-06 03:40:00,USER0535,REC0330,251.68,Groceries,Pune,Android,App,0,normal,0
TXN003691,2026-02-06 03:41:00,USER0788,REC0262,1473.14,Travel,Hyderabad,Android,Collect Request,0,normal,0
TXN003733,2026-02-06 04:16:00,USER0284,REC0416,243.26,Groceries,Delhi,Android,QR,0,normal,0
TXN003312,2026-02-06 04:25:00,USER0377,REC0300,2218.11,Food,Hyderabad,Android,QR,0,normal,1
TXN004984,2026-02-06 04:37:00,USER1000,REC0129,1001.72,Shopping,Chennai,Android,App,0,normal,0
TXN009460,2026-02-06 04:39:00,USER0940,REC0246,998.24,Food,Mumbai,Android,App,1,late_night_payment,0
TXN009652,2026-02-06 04:41:00,USER0047,REC0383,1308.58,Food,Bengaluru,Android,QR,0,normal,0
TXN004471,2026-02-06 04:47:00,USER0586,REC0401,752.59,Groceries,Pune,Android,QR,0,normal,0
TXN005180,2026-02-06 05:07:00,USER0440,REC0386,2316.17,Groceries,Pune,Android,QR,0,normal,1
TXN000027,2026-02-06 05:12:00,USER0968,REC0047,566.16,Transfer,Mumbai,Android,QR,0,normal,0
TXN009675,2026-02-06 05:27:00,USER0416,REC0135,271.7,Transfer,Hyderabad,Android,App,0,normal,0
TXN001847,2026-02-06 05:31:00,USER0822,REC0235,366.08,Bills,Chennai,Android,QR,0,normal,0
TXN006848,2026-02-06 05:38:00,USER0967,REC0264,1049.97,Bills,Hyderabad,iOS,Collect Request,0,normal,0
TXN002073,2026-02-06 05:51:00,USER0462,REC0198,894.25,Travel,Mumbai,Android,QR,0,normal,0
TXN007249,2026-02-06 05:57:00,USER0687,REC0482,681.5,Shopping,Bengaluru,Android,QR,0,normal,0
TXN002163,2026-02-06 06:06:00,USER0174,REC0495,225.99,Groceries,Bengaluru,Android,App,0,normal,0
TXN009463,2026-02-06 06:08:00,USER0185,REC0382,537.1,Shopping,Chennai,Android,App,0,normal,0
TXN003315,2026-02-06 06:12:00,USER0786,REC0254,2602.87,Travel,Delhi,iOS,QR,0,normal,1
TXN003188,2026-02-06 06:13:00,USER0804,REC0336,438.09,Bills,Pune,Android,QR,0,normal,0
TXN008592,2026-02-06 06:23:00,USER0393,REC0442,2318.36,Groceries,Hyderabad,Android,App,0,normal,1
TXN008143,2026-02-06 06:44:00,USER0070,REC0030,548.06,Transfer,Chennai,Android,App,0,normal,0
TXN002060,2026-02-06 06:46:00,USER0174,REC0469,110.87,Travel,Delhi,Android,QR,0,normal,0
TXN004161,2026-02-06 06:56:00,USER0760,REC0248,1372.71,Bills,Pune,Android,Collect Request,0,normal,0
TXN004646,2026-02-06 07:04:00,USER0393,REC0052,1236.13,Shopping,Chennai,Android,App,0,normal,0
TXN003274,2026-02-06 07:14:00,USER0123,REC0387,336.49,Food,Mumbai,Android,App,0,normal,0
TXN003291,2026-02-06 07:37:00,USER0094,REC0103,458.86,Shopping,Hyderabad,Android,QR,0,normal,0
TXN009189,2026-02-06 07:46:00,USER0946,REC0130,434.38,Food,Chennai,iOS,App,0,normal,0
TXN007525,2026-02-06 08:24:00,USER0814,REC0472,499.02,Food,Delhi,Android,Collect Request,0,normal,0
TXN000942,2026-02-06 08:42:00,USER0633,REC0118,425.02,Travel,Mumbai,Android,App,0,normal,0
TXN007833,2026-02-06 08:45:00,USER0705,REC0378,759.03,Shopping,Pune,Android,App,0,normal,0
TXN000585,2026-02-06 08:50:00,USER0542,REC0274,187.25,Transfer,Pune,Android,App,0,normal,0
TXN008336,2026-02-06 08:58:00,USER0125,REC0378,396.37,Groceries,Hyderabad,Android,QR,0,normal,0
TXN005437,2026-02-06 08:58:00,USER0753,REC0155,317.68,Food,Pune,Android,App,0,normal,0
TXN004896,2026-02-06 09:14:00,USER0370,REC0303,1454.81,Shopping,Delhi,Android,QR,0,normal,0
TXN007877,2026-02-06 09:25:00,USER0593,REC0299,318.52,Bills,Hyderabad,Android,Collect Request,0,normal,0
TXN008247,2026-02-06 09:54:00,USER0984,REC0173,451.53,Transfer,Delhi,Android,QR,0,normal,0
TXN001866,2026-02-06 10:29:00,USER0310,REC0363,1759.44,Shopping,Bengaluru,Android,QR,0,normal,0
TXN002746,2026-02-06 10:47:00,USER0974,REC0065,1190.74,Groceries,Bengaluru,Android,QR,0,normal,0
TXN009517,2026-02-06 11:19:00,USER0860,REC0286,1402.25,Groceries,Pune,iOS,App,0,normal,0
TXN005511,2026-02-06 12:26:00,USER0046,REC0045,2370.42,Shopping,Pune,Android,QR,0,normal,1
TXN006291,2026-02-06 12:31:00,USER0641,REC0330,318.85,Bills,Bengaluru,Android,App,0,normal,0
TXN009619,2026-02-06 12:52:00,USER0327,REC0174,38524.01,Groceries,Bengaluru,Android,QR,1,unusually_high_amount,1
TXN008745,2026-02-06 13:16:00,USER0099,REC0418,463.7,Transfer,Bengaluru,Android,App,0,normal,0
TXN000164,2026-02-06 13:47:00,USER0582,REC0113,996.81,Food,Chennai,Android,App,0,normal,0
TXN006654,2026-02-06 14:02:00,USER0700,REC0455,239.97,Food,Hyderabad,Android,QR,0,normal,0
TXN008152,2026-02-06 14:15:00,USER0127,REC0198,501.02,Food,Chennai,iOS,QR,0,normal,0
TXN000687,2026-02-06 14:30:00,USER0709,REC0495,1507.03,Travel,Pune,Android,QR,0,normal,0
TXN001131,2026-02-06 14:42:00,USER0756,REC0138,727.89,Bills,Mumbai,iOS,App,0,normal,0
TXN005196,2026-02-06 14:48:00,USER0704,REC0212,752.04,Shopping,Mumbai,iOS,QR,0,normal,0
TXN002915,2026-02-06 15:27:00,USER0099,REC0292,177.85,Food,Pune,Android,App,0,normal,0
TXN002509,2026-02-06 15:49:00,USER0296,REC0342,1076.14,Bills,Mumbai,Android,App,0,normal,0
TXN009313,2026-02-06 15:55:00,USER0078,REC0438,1134.05,Food,Pune,Android,App,0,normal,0
TXN005817,2026-02-06 16:20:00,USER0019,REC0134,430.57,Travel,Delhi,Android,App,0,normal,0
TXN003485,2026-02-06 16:29:00,USER0306,REC0413,824.85,Shopping,Bengaluru,iOS,App,0,normal,0
TXN009325,2026-02-06 16:42:00,USER0591,REC0333,423.1,Transfer,Hyderabad,iOS,App,0,normal,0
TXN009840,2026-02-06 17:07:00,USER0892,REC0234,30765.37,Groceries,Hyderabad,Android,QR,1,unusually_high_amount,1
TXN001340,2026-02-06 17:09:00,USER0833,REC0052,433.07,Transfer,Bengaluru,iOS,App,0,normal,0
TXN001688,2026-02-06 17:11:00,USER0568,REC0403,289.15,Food,Bengaluru,iOS,QR,0,normal,0
TXN002076,2026-02-06 17:37:00,USER0285,REC0228,1819.2,Shopping,Chennai,iOS,QR,0,normal,0
TXN003766,2026-02-06 17:58:00,USER0398,REC0297,448.88,Food,Delhi,Android,App,0,normal,0
TXN008017,2026-02-06 18:02:00,USER0864,REC0462,369.68,Groceries,Mumbai,Android,QR,0,normal,0
TXN001875,2026-02-06 18:18:00,USER0568,REC0314,631.46,Groceries,Mumbai,iOS,App,0,normal,0
TXN009332,2026-02-06 18:23:00,USER0741,REC0242,949.95,Food,Chennai,Android,App,0,normal,0
TXN000144,2026-02-06 18:25:00,USER0344,REC0454,329.17,Food,Pune,Android,QR,0,normal,0
TXN009614,2026-02-06 18:34:00,USER0691,REC0259,2041.93,Food,Bengaluru,iOS,App,0,normal,1
TXN002564,2026-02-06 18:43:00,USER0269,REC0303,349.0,Transfer,Bengaluru,Android,QR,0,normal,0
TXN000962,2026-02-06 18:58:00,USER0026,REC0488,985.7,Shopping,Pune,Android,App,0,normal,0
TXN009355,2026-02-06 19:09:00,USER0249,REC0237,287.13,Food,Delhi,iOS,App,0,normal,0
TXN003618,2026-02-06 19:30:00,USER0425,REC0099,839.91,Transfer,Mumbai,iOS,Collect Request,0,normal,0
TXN005315,2026-02-06 19:41:00,USER0994,REC0057,812.28,Shopping,Chennai,Android,QR,0,normal,0
TXN001762,2026-02-06 19:44:00,USER0312,REC0053,995.13,Groceries,Chennai,Android,QR,0,normal,0
TXN000163,2026-02-06 19:50:00,USER0415,REC0491,183.37,Travel,Delhi,Android,App,0,normal,0
TXN003547,2026-02-06 20:09:00,USER0913,REC0440,407.57,Bills,Bengaluru,Android,App,0,normal,0
TXN005773,2026-02-06 20:15:00,USER0793,REC0022,133.34,Groceries,Mumbai,Android,QR,0,normal,0
TXN006948,2026-02-06 20:31:00,USER0026,REC0064,1115.36,Transfer,Mumbai,Android,QR,0,normal,0
TXN003479,2026-02-06 20:35:00,USER0394,REC0097,15955.91,Food,Delhi,Android,App,1,unusually_high_amount,1
TXN006134,2026-02-06 20:57:00,USER0128,REC0391,330.43,Bills,Mumbai,Android,App,0,normal,0
TXN008459,2026-02-06 21:17:00,USER0266,REC0096,1103.89,Transfer,Bengaluru,iOS,QR,0,normal,0
TXN003653,2026-02-06 21:20:00,USER0736,REC0441,152.05,Bills,Pune,Android,App,0,normal,0
